id,first_name,last_name,email,phone
CUSTOMER_000000515,Pooja,Pandey,pooja.pandey.CUSTOMER_000000515@shopsphere.example,9945167457
CUSTOMER_000000516,Vivek,Krishnan,vivek.krishnan.CUSTOMER_000000516@shopsphere.example,9902325994
CUSTOMER_000000517,Diya,Pandey,diya.pandey.CUSTOMER_000000517@shopsphere.example,9424237352
CUSTOMER_000000518,Aditi,Ghosh,aditi.ghosh.CUSTOMER_000000518@shopsphere.example,9802120322
CUSTOMER_000000519,Rahul,Verma,rahul.verma.CUSTOMER_000000519@shopsphere.example,9681333418
CUSTOMER_000000520,Varun,Roy,varun.roy.CUSTOMER_000000520@shopsphere.example,9448119110
CUSTOMER_000000521,Aanya,Saxena,aanya.saxena.CUSTOMER_000000521@shopsphere.example,9627948461
CUSTOMER_000000522,Isha,Tiwari,isha.tiwari.CUSTOMER_000000522@shopsphere.example,9599857677
CUSTOMER_000000523,Kabir,Nair,kabir.nair.CUSTOMER_000000523@shopsphere.example,9265331630
CUSTOMER_000000524,Aryan,Kulkarni,aryan.kulkarni.CUSTOMER_000000524@shopsphere.example,9175489726
CUSTOMER_000000525,Sara,Mehta,sara.mehta.CUSTOMER_000000525@shopsphere.example,9943167209
CUSTOMER_000000526,Nikhil,Shah,nikhil.shah.CUSTOMER_000000526@shopsphere.example,9728848447
CUSTOMER_000000527,Aryan,Ghosh,aryan.ghosh.CUSTOMER_000000527@shopsphere.example,9787224780
CUSTOMER_000000528,Ananya,Thakur,ananya.thakur.CUSTOMER_000000528@shopsphere.example,9453771426
CUSTOMER_000000529,Sneha,Naidu,sneha.naidu.CUSTOMER_000000529@shopsphere.example,9395190218
CUSTOMER_000000530,Nisha,Jain,nisha.jain.CUSTOMER_000000530@shopsphere.example,9273169375
CUSTOMER_000000531,Shreya,Kulkarni,shreya.kulkarni.CUSTOMER_000000531@shopsphere.example,9203146033
CUSTOMER_000000532,Yash,Thakur,yash.thakur.CUSTOMER_000000532@shopsphere.example,9991205485
CUSTOMER_000000533,Yash,Yadav,yash.yadav.CUSTOMER_000000533@shopsphere.example,9682550549
CUSTOMER_000000534,Myra,Yadav,myra.yadav.CUSTOMER_000000534@shopsphere.example,9656840312
CUSTOMER_000000535,Ankit,Jain,ankit.jain.CUSTOMER_000000535@shopsphere.example,9761534014
CUSTOMER_000000536,Kavya,Patel,kavya.patel.CUSTOMER_000000536@shopsphere.example,9764516105
CUSTOMER_000000537,Aditi,Joshi,aditi.joshi.CUSTOMER_000000537@shopsphere.example,9835241581
CUSTOMER_000000538,Varun,Joshi,varun.joshi.CUSTOMER_000000538@shopsphere.example,9982604899
CUSTOMER_000000539,Nikhil,Naidu,nikhil.naidu.CUSTOMER_000000539@shopsphere.example,9107529354
CUSTOMER_000000540,Kabir,Pandey,kabir.pandey.CUSTOMER_000000540@shopsphere.example,9144542533
CUSTOMER_000000541,Ishaan,Pillai,ishaan.pillai.CUSTOMER_000000541@shopsphere.example,9814434944
CUSTOMER_000000542,Aditya,Pillai,aditya.pillai.CUSTOMER_000000542@shopsphere.example,9519987922
CUSTOMER_000000543,Simran,Deshmukh,simran.deshmukh.CUSTOMER_000000543@shopsphere.example,9512121707
CUSTOMER_000000544,Sara,Rao,sara.rao.CUSTOMER_000000544@shopsphere.example,9530512611
CUSTOMER_000000545,Isha,Gupta,isha.gupta.CUSTOMER_000000545@shopsphere.example,9879633998
CUSTOMER_000000546,Sneha,Sharma,sneha.sharma.CUSTOMER_000000546@shopsphere.example,9391838280
CUSTOMER_000000547,Priya,Sen,priya.sen.CUSTOMER_000000547@shopsphere.example,9257872221
CUSTOMER_000000548,Sneha,Nair,sneha.nair.CUSTOMER_000000548@shopsphere.example,9444778100
CUSTOMER_000000549,Aditya,Chauhan,aditya.chauhan.CUSTOMER_000000549@shopsphere.example,9563488419
CUSTOMER_000000550,Dev,Bansal,dev.bansal.CUSTOMER_000000550@shopsphere.example,9969578393
CUSTOMER_000000551,Nikhil,Iyer,nikhil.iyer.CUSTOMER_000000551@shopsphere.example,9310875009
CUSTOMER_000000552,Vihaan,Das,vihaan.das.CUSTOMER_000000552@shopsphere.example,9443674812
CUSTOMER_000000553,Ishaan,Singh,ishaan.singh.CUSTOMER_000000553@shopsphere.example,9752218143
CUSTOMER_000000554,Isha,Verma,isha.verma.CUSTOMER_000000554@shopsphere.example,9675301574
CUSTOMER_000000555,Nikhil,Das,nikhil.das.CUSTOMER_000000555@shopsphere.example,9672398525
CUSTOMER_000000556,Arjun,Shah,arjun.shah.CUSTOMER_000000556@shopsphere.example,9196449340
CUSTOMER_000000557,Priya,Nair,priya.nair.CUSTOMER_000000557@shopsphere.example,9111600643
CUSTOMER_000000558,Aditi,Dubey,aditi.dubey.CUSTOMER_000000558@shopsphere.example,9602624849
CUSTOMER_000000559,Varun,Tiwari,varun.tiwari.CUSTOMER_000000559@shopsphere.example,9307523855
CUSTOMER_000000560,Shreya,Mehta,shreya.mehta.CUSTOMER_000000560@shopsphere.example,9133253273
CUSTOMER_000000561,Nisha,Reddy,nisha.reddy.CUSTOMER_000000561@shopsphere.example,9412221084
CUSTOMER_000000562,Ananya,Yadav,ananya.yadav.CUSTOMER_000000562@shopsphere.example,9383299083
CUSTOMER_000000563,Tanya,Mishra,tanya.mishra.CUSTOMER_000000563@shopsphere.example,9189639323
CUSTOMER_000000564,Yash,Deshmukh,yash.deshmukh.CUSTOMER_000000564@shopsphere.example,9212186218
CUSTOMER_000000565,Tanya,Joshi,tanya.joshi.CUSTOMER_000000565@shopsphere.example,9571821897
CUSTOMER_000000566,Myra,Das,myra.das.CUSTOMER_000000566@shopsphere.example,9416923571
CUSTOMER_000000567,Akash,Tiwari,akash.tiwari.CUSTOMER_000000567@shopsphere.example,9303558726
CUSTOMER_000000568,Nisha,Naidu,nisha.naidu.CUSTOMER_000000568@shopsphere.example,9289182776
CUSTOMER_000000569,Siddharth,Singh,siddharth.singh.CUSTOMER_000000569@shopsphere.example,9352130316
CUSTOMER_000000570,Arjun,Roy,arjun.roy.CUSTOMER_000000570@shopsphere.example,9201746747
CUSTOMER_000000571,Manav,Roy,manav.roy.CUSTOMER_000000571@shopsphere.example,9854372266
CUSTOMER_000000572,Diya,Soni,diya.soni.CUSTOMER_000000572@shopsphere.example,9474698347
CUSTOMER_000000573,Akash,Bansal,akash.bansal.CUSTOMER_000000573@shopsphere.example,9698704496
CUSTOMER_000000574,Manav,Malhotra,manav.malhotra.CUSTOMER_000000574@shopsphere.example,9403610186
CUSTOMER_000000575,Arjun,Yadav,arjun.yadav.CUSTOMER_000000575@shopsphere.example,9296828657
CUSTOMER_000000576,Ishaan,Pillai,ishaan.pillai.CUSTOMER_000000576@shopsphere.example,9874505643
CUSTOMER_000000577,Sneha,Verma,sneha.verma.CUSTOMER_000000577@shopsphere.example,9107507942
CUSTOMER_000000578,Sneha,Pandey,sneha.pandey.CUSTOMER_000000578@shopsphere.example,9247845453
CUSTOMER_000000579,Ishaan,Menon,ishaan.menon.CUSTOMER_000000579@shopsphere.example,9252777195
CUSTOMER_000000580,Vivek,Sen,vivek.sen.CUSTOMER_000000580@shopsphere.example,9953136274
CUSTOMER_000000581,Karan,Deshmukh,karan.deshmukh.CUSTOMER_000000581@shopsphere.example,9210995754
CUSTOMER_000000582,Mahi,Banerjee,mahi.banerjee.CUSTOMER_000000582@shopsphere.example,9752692906
CUSTOMER_000000583,Akash,Naidu,akash.naidu.CUSTOMER_000000583@shopsphere.example,9862028857
CUSTOMER_000000584,Dev,Menon,dev.menon.CUSTOMER_000000584@shopsphere.example,9517502711
CUSTOMER_000000585,Siddharth,Mehta,siddharth.mehta.CUSTOMER_000000585@shopsphere.example,9157094898
CUSTOMER_000000586,Riya,Gupta,riya.gupta.CUSTOMER_000000586@shopsphere.example,9154768145
CUSTOMER_000000587,Aditi,Dubey,aditi.dubey.CUSTOMER_000000587@shopsphere.example,9149157487
CUSTOMER_000000588,Avni,Saxena,avni.saxena.CUSTOMER_000000588@shopsphere.example,9897066459
CUSTOMER_000000589,Aditya,Saxena,aditya.saxena.CUSTOMER_000000589@shopsphere.example,9819098081
CUSTOMER_000000590,Mahi,Agarwal,mahi.agarwal.CUSTOMER_000000590@shopsphere.example,9326616434
CUSTOMER_000000591,Sara,Mukherjee,sara.mukherjee.CUSTOMER_000000591@shopsphere.example,9541409981
CUSTOMER_000000592,Vihaan,Roy,vihaan.roy.CUSTOMER_000000592@shopsphere.example,9258821069
CUSTOMER_000000593,Aarav,Jain,aarav.jain.CUSTOMER_000000593@shopsphere.example,9609685476
CUSTOMER_000000594,Tanya,Kulkarni,tanya.kulkarni.CUSTOMER_000000594@shopsphere.example,9953946904
CUSTOMER_000000595,Arjun,Pillai,arjun.pillai.CUSTOMER_000000595@shopsphere.example,9592120981
CUSTOMER_000000596,Ishaan,Reddy,ishaan.reddy.CUSTOMER_000000596@shopsphere.example,9823764937
CUSTOMER_000000597,Rohan,Iyer,rohan.iyer.CUSTOMER_000000597@shopsphere.example,9313361017
CUSTOMER_000000598,Yash,Tiwari,yash.tiwari.CUSTOMER_000000598@shopsphere.example,9986559442
CUSTOMER_000000599,Nikhil,Singh,nikhil.singh.CUSTOMER_000000599@shopsphere.example,9620017079
CUSTOMER_000000600,Tanya,Kulkarni,tanya.kulkarni.CUSTOMER_000000600@shopsphere.example,9877407326
CUSTOMER_000000601,Aryan,Mehta,aryan.mehta.CUSTOMER_000000601@shopsphere.example,9117766025
CUSTOMER_000000602,Aditya,Yadav,aditya.yadav.CUSTOMER_000000602@shopsphere.example,9707705428
CUSTOMER_000000603,Manav,Kulkarni,manav.kulkarni.CUSTOMER_000000603@shopsphere.example,9452083102
CUSTOMER_000000604,Ananya,Kapoor,ananya.kapoor.CUSTOMER_000000604@shopsphere.example,9242939649
CUSTOMER_000000605,Vivek,Patel,vivek.patel.CUSTOMER_000000605@shopsphere.example,9229567583
CUSTOMER_000000606,Dev,Chauhan,dev.chauhan.CUSTOMER_000000606@shopsphere.example,9628491691
CUSTOMER_000000607,Nikhil,Verma,nikhil.verma.CUSTOMER_000000607@shopsphere.example,9189163793
CUSTOMER_000000608,Diya,Gupta,diya.gupta.CUSTOMER_000000608@shopsphere.example,9258312291
CUSTOMER_000000609,Avni,Sen,avni.sen.CUSTOMER_000000609@shopsphere.example,9413994113
CUSTOMER_000000610,Aditya,Das,aditya.das.CUSTOMER_000000610@shopsphere.example,9639824064
CUSTOMER_000000611,Ishaan,Iyer,ishaan.iyer.CUSTOMER_000000611@shopsphere.example,9767878572
CUSTOMER_000000612,Kavya,Gupta,kavya.gupta.CUSTOMER_000000612@shopsphere.example,9880075563
CUSTOMER_000000613,Sara,Yadav,sara.yadav.CUSTOMER_000000613@shopsphere.example,9445675020
CUSTOMER_000000614,Avni,Joshi,avni.joshi.CUSTOMER_000000614@shopsphere.example,9533386398
CUSTOMER_000000615,Sneha,Roy,sneha.roy.CUSTOMER_000000615@shopsphere.example,9730005576
CUSTOMER_000000616,Riya,Shah,riya.shah.CUSTOMER_000000616@shopsphere.example,9617076851
CUSTOMER_000000617,Rahul,Reddy,rahul.reddy.CUSTOMER_000000617@shopsphere.example,9401660811
CUSTOMER_000000618,Varun,Ghosh,varun.ghosh.CUSTOMER_000000618@shopsphere.example,9482025630
CUSTOMER_000000619,Isha,Reddy,isha.reddy.CUSTOMER_000000619@shopsphere.example,9622411567
CUSTOMER_000000620,Priya,Chauhan,priya.chauhan.CUSTOMER_000000620@shopsphere.example,9684297853
CUSTOMER_000000621,Yash,Chopra,yash.chopra.CUSTOMER_000000621@shopsphere.example,9716170161
CUSTOMER_000000622,Pooja,Chopra,pooja.chopra.CUSTOMER_000000622@shopsphere.example,9701600268
CUSTOMER_000000623,Aarav,Patel,aarav.patel.CUSTOMER_000000623@shopsphere.example,9172076935
CUSTOMER_000000624,Vihaan,Jain,vihaan.jain.CUSTOMER_000000624@shopsphere.example,9327786991
CUSTOMER_000000625,Rohan,Kapoor,rohan.kapoor.CUSTOMER_000000625@shopsphere.example,9876955779
CUSTOMER_000000626,Manav,Gupta,manav.gupta.CUSTOMER_000000626@shopsphere.example,9399532998
CUSTOMER_000000627,Riya,Sharma,riya.sharma.CUSTOMER_000000627@shopsphere.example,9681344601
CUSTOMER_000000628,Avni,Malhotra,avni.malhotra.CUSTOMER_000000628@shopsphere.example,9140788720
CUSTOMER_000000629,Pooja,Mishra,pooja.mishra.CUSTOMER_000000629@shopsphere.example,9345913887
CUSTOMER_000000630,Pooja,Kumar,pooja.kumar.CUSTOMER_000000630@shopsphere.example,9363956560
CUSTOMER_000000631,Neha,Soni,neha.soni.CUSTOMER_000000631@shopsphere.example,9238903568
CUSTOMER_000000632,Aditi,Singh,aditi.singh.CUSTOMER_000000632@shopsphere.example,9705910767
CUSTOMER_000000633,Aarav,Chopra,aarav.chopra.CUSTOMER_000000633@shopsphere.example,9922180788
CUSTOMER_000000634,Sneha,Deshmukh,sneha.deshmukh.CUSTOMER_000000634@shopsphere.example,9788802613
CUSTOMER_000000635,Sneha,Agarwal,sneha.agarwal.CUSTOMER_000000635@shopsphere.example,9994578949
CUSTOMER_000000636,Siddharth,Mehta,siddharth.mehta.CUSTOMER_000000636@shopsphere.example,9933602817
CUSTOMER_000000637,Aryan,Shah,aryan.shah.CUSTOMER_000000637@shopsphere.example,9678669528
CUSTOMER_000000638,Mahi,Soni,mahi.soni.CUSTOMER_000000638@shopsphere.example,9961256073
CUSTOMER_000000639,Vivek,Shah,vivek.shah.CUSTOMER_000000639@shopsphere.example,9910479257
CUSTOMER_000000640,Isha,Kumar,isha.kumar.CUSTOMER_000000640@shopsphere.example,9609178469
CUSTOMER_000000641,Sneha,Das,sneha.das.CUSTOMER_000000641@shopsphere.example,9312823188
CUSTOMER_000000642,Vivek,Das,vivek.das.CUSTOMER_000000642@shopsphere.example,9632474165
CUSTOMER_000000643,Pooja,Mehta,pooja.mehta.CUSTOMER_000000643@shopsphere.example,9561688529
CUSTOMER_000000644,Meera,Sen,meera.sen.CUSTOMER_000000644@shopsphere.example,9112933588
CUSTOMER_000000645,Aarav,Nair,aarav.nair.CUSTOMER_000000645@shopsphere.example,9271610807
CUSTOMER_000000646,Pooja,Krishnan,pooja.krishnan.CUSTOMER_000000646@shopsphere.example,9233598495
CUSTOMER_000000647,Sneha,Gupta,sneha.gupta.CUSTOMER_000000647@shopsphere.example,9971213079
CUSTOMER_000000648,Mahi,Kumar,mahi.kumar.CUSTOMER_000000648@shopsphere.example,9146777826
CUSTOMER_000000649,Nikhil,Sharma,nikhil.sharma.CUSTOMER_000000649@shopsphere.example,9253277137
CUSTOMER_000000650,Neha,Ghosh,neha.ghosh.CUSTOMER_000000650@shopsphere.example,9276508013
CUSTOMER_000000651,Aditya,Sen,aditya.sen.CUSTOMER_000000651@shopsphere.example,9583293892
CUSTOMER_000000652,Aryan,Tiwari,aryan.tiwari.CUSTOMER_000000652@shopsphere.example,9613279830
CUSTOMER_000000653,Meera,Verma,meera.verma.CUSTOMER_000000653@shopsphere.example,9473430202
CUSTOMER_000000654,Nisha,Reddy,nisha.reddy.CUSTOMER_000000654@shopsphere.example,9360840112
CUSTOMER_000000655,Karan,Jain,karan.jain.CUSTOMER_000000655@shopsphere.example,9482703513
CUSTOMER_000000656,Varun,Agarwal,varun.agarwal.CUSTOMER_000000656@shopsphere.example,9790648672
CUSTOMER_000000657,Vihaan,Kulkarni,vihaan.kulkarni.CUSTOMER_000000657@shopsphere.example,9610446152
CUSTOMER_000000658,Vivek,Malhotra,vivek.malhotra.CUSTOMER_000000658@shopsphere.example,9846409149
CUSTOMER_000000659,Yash,Mehta,yash.mehta.CUSTOMER_000000659@shopsphere.example,9364237753
CUSTOMER_000000660,Aditi,Rao,aditi.rao.CUSTOMER_000000660@shopsphere.example,9902595018
CUSTOMER_000000661,Meera,Kulkarni,meera.kulkarni.CUSTOMER_000000661@shopsphere.example,9884887112
CUSTOMER_000000662,Kabir,Mukherjee,kabir.mukherjee.CUSTOMER_000000662@shopsphere.example,9809563783
CUSTOMER_000000663,Meera,Singh,meera.singh.CUSTOMER_000000663@shopsphere.example,9474432537
CUSTOMER_000000664,Ananya,Gupta,ananya.gupta.CUSTOMER_000000664@shopsphere.example,9891166269
CUSTOMER_000000665,Meera,Kulkarni,meera.kulkarni.CUSTOMER_000000665@shopsphere.example,9647532207
CUSTOMER_000000666,Myra,Agarwal,myra.agarwal.CUSTOMER_000000666@shopsphere.example,9452283939
CUSTOMER_000000667,Ishaan,Menon,ishaan.menon.CUSTOMER_000000667@shopsphere.example,9535435044
CUSTOMER_000000668,Sneha,Chopra,sneha.chopra.CUSTOMER_000000668@shopsphere.example,9960954869
CUSTOMER_000000669,Aryan,Chopra,aryan.chopra.CUSTOMER_000000669@shopsphere.example,9422813526
CUSTOMER_000000670,Riya,Bansal,riya.bansal.CUSTOMER_000000670@shopsphere.example,9413808107
CUSTOMER_000000671,Rohan,Mishra,rohan.mishra.CUSTOMER_000000671@shopsphere.example,9183799614
CUSTOMER_000000672,Sneha,Chopra,sneha.chopra.CUSTOMER_000000672@shopsphere.example,9576777239
CUSTOMER_000000673,Karan,Mishra,karan.mishra.CUSTOMER_000000673@shopsphere.example,9855893887
CUSTOMER_000000674,Diya,Joshi,diya.joshi.CUSTOMER_000000674@shopsphere.example,9383817493
CUSTOMER_000000675,Pooja,Banerjee,pooja.banerjee.CUSTOMER_000000675@shopsphere.example,9900954971
CUSTOMER_000000676,Rahul,Sharma,rahul.sharma.CUSTOMER_000000676@shopsphere.example,9189537668
CUSTOMER_000000677,Sara,Dubey,sara.dubey.CUSTOMER_000000677@shopsphere.example,9325815790
CUSTOMER_000000678,Pooja,Yadav,pooja.yadav.CUSTOMER_000000678@shopsphere.example,9840933780
CUSTOMER_000000679,Tanya,Soni,tanya.soni.CUSTOMER_000000679@shopsphere.example,9671566773
CUSTOMER_000000680,Aditya,Ghosh,aditya.ghosh.CUSTOMER_000000680@shopsphere.example,9786759846
CUSTOMER_000000681,Varun,Joshi,varun.joshi.CUSTOMER_000000681@shopsphere.example,9840246276
CUSTOMER_000000682,Dev,Sen,dev.sen.CUSTOMER_000000682@shopsphere.example,9542452984
CUSTOMER_000000683,Meera,Banerjee,meera.banerjee.CUSTOMER_000000683@shopsphere.example,9329814356
CUSTOMER_000000684,Arjun,Dubey,arjun.dubey.CUSTOMER_000000684@shopsphere.example,9629705532
CUSTOMER_000000685,Vivek,Das,vivek.das.CUSTOMER_000000685@shopsphere.example,9734277249
CUSTOMER_000000686,Meera,Pandey,meera.pandey.CUSTOMER_000000686@shopsphere.example,9793701059
CUSTOMER_000000687,Ananya,Sharma,ananya.sharma.CUSTOMER_000000687@shopsphere.example,9969685574
CUSTOMER_000000688,Ishaan,Mukherjee,ishaan.mukherjee.CUSTOMER_000000688@shopsphere.example,9374064460
CUSTOMER_000000689,Arjun,Gupta,arjun.gupta.CUSTOMER_000000689@shopsphere.example,9386703697
CUSTOMER_000000690,Isha,Kulkarni,isha.kulkarni.CUSTOMER_000000690@shopsphere.example,9785270860
CUSTOMER_000000691,Aditya,Sen,aditya.sen.CUSTOMER_000000691@shopsphere.example,9814487058
CUSTOMER_000000692,Rahul,Kulkarni,rahul.kulkarni.CUSTOMER_000000692@shopsphere.example,9511111165
CUSTOMER_000000693,Nikhil,Das,nikhil.das.CUSTOMER_000000693@shopsphere.example,9890403891
CUSTOMER_000000694,Aarav,Tiwari,aarav.tiwari.CUSTOMER_000000694@shopsphere.example,9858714232
CUSTOMER_000000695,Akash,Gupta,akash.gupta.CUSTOMER_000000695@shopsphere.example,9626946758
CUSTOMER_000000696,Aarav,Saxena,aarav.saxena.CUSTOMER_000000696@shopsphere.example,9339218766
CUSTOMER_000000697,Akash,Nair,akash.nair.CUSTOMER_000000697@shopsphere.example,9740915168
CUSTOMER_000000698,Priya,Iyer,priya.iyer.CUSTOMER_000000698@shopsphere.example,9673130304
CUSTOMER_000000699,Meera,Deshmukh,meera.deshmukh.CUSTOMER_000000699@shopsphere.example,9423062515
CUSTOMER_000000700,Ishaan,Malhotra,ishaan.malhotra.CUSTOMER_000000700@shopsphere.example,9457547857
CUSTOMER_000000701,Myra,Verma,myra.verma.CUSTOMER_000000701@shopsphere.example,9229728599
CUSTOMER_000000702,Aditya,Kapoor,aditya.kapoor.CUSTOMER_000000702@shopsphere.example,9383016668
CUSTOMER_000000703,Manav,Kulkarni,manav.kulkarni.CUSTOMER_000000703@shopsphere.example,9123949231
CUSTOMER_000000704,Akash,Shah,akash.shah.CUSTOMER_000000704@shopsphere.example,9642396499
CUSTOMER_000000705,Pooja,Banerjee,pooja.banerjee.CUSTOMER_000000705@shopsphere.example,9675329572
CUSTOMER_000000706,Mahi,Shah,mahi.shah.CUSTOMER_000000706@shopsphere.example,9354485408
CUSTOMER_000000707,Priya,Pillai,priya.pillai.CUSTOMER_000000707@shopsphere.example,9657485657
CUSTOMER_000000708,Diya,Sharma,diya.sharma.CUSTOMER_000000708@shopsphere.example,9776269492
CUSTOMER_000000709,Mahi,Shah,mahi.shah.CUSTOMER_000000709@shopsphere.example,9257137221
CUSTOMER_000000710,Priya,Yadav,priya.yadav.CUSTOMER_000000710@shopsphere.example,9895266788
CUSTOMER_000000711,Sara,Kumar,sara.kumar.CUSTOMER_000000711@shopsphere.example,9599936596
CUSTOMER_000000712,Neha,Sen,neha.sen.CUSTOMER_000000712@shopsphere.example,9551358918
CUSTOMER_000000713,Sneha,Mishra,sneha.mishra.CUSTOMER_000000713@shopsphere.example,9435916009
CUSTOMER_000000714,Nisha,Chopra,nisha.chopra.CUSTOMER_000000714@shopsphere.example,9807014912
CUSTOMER_000000715,Neha,Kapoor,neha.kapoor.CUSTOMER_000000715@shopsphere.example,9836008996
CUSTOMER_000000716,Simran,Agarwal,simran.agarwal.CUSTOMER_000000716@shopsphere.example,9342465209
CUSTOMER_000000717,Mahi,Kapoor,mahi.kapoor.CUSTOMER_000000717@shopsphere.example,9930658118
CUSTOMER_000000718,Siddharth,Iyer,siddharth.iyer.CUSTOMER_000000718@shopsphere.example,9797537810
CUSTOMER_000000719,Nisha,Mukherjee,nisha.mukherjee.CUSTOMER_000000719@shopsphere.example,9806347039
CUSTOMER_000000720,Shreya,Ghosh,shreya.ghosh.CUSTOMER_000000720@shopsphere.example,9884438266
CUSTOMER_000000721,Riya,Bansal,riya.bansal.CUSTOMER_000000721@shopsphere.example,9750343378
CUSTOMER_000000722,Akash,Bansal,akash.bansal.CUSTOMER_000000722@shopsphere.example,9393702136
CUSTOMER_000000723,Myra,Thakur,myra.thakur.CUSTOMER_000000723@shopsphere.example,9120075539
CUSTOMER_000000724,Varun,Soni,varun.soni.CUSTOMER_000000724@shopsphere.example,9778985369
CUSTOMER_000000725,Ananya,Sharma,ananya.sharma.CUSTOMER_000000725@shopsphere.example,9541164573
CUSTOMER_000000726,Aryan,Iyer,aryan.iyer.CUSTOMER_000000726@shopsphere.example,9100390289
CUSTOMER_000000727,Aditi,Gupta,aditi.gupta.CUSTOMER_000000727@shopsphere.example,9912463245
CUSTOMER_000000728,Myra,Nair,myra.nair.CUSTOMER_000000728@shopsphere.example,9458364534
CUSTOMER_000000729,Rohan,Krishnan,rohan.krishnan.CUSTOMER_000000729@shopsphere.example,9287811209
CUSTOMER_000000730,Aryan,Mishra,aryan.mishra.CUSTOMER_000000730@shopsphere.example,9982619949
CUSTOMER_000000731,Aanya,Pandey,aanya.pandey.CUSTOMER_000000731@shopsphere.example,9144653456
CUSTOMER_000000732,Manav,Kapoor,manav.kapoor.CUSTOMER_000000732@shopsphere.example,9370349599
CUSTOMER_000000733,Kabir,Iyer,kabir.iyer.CUSTOMER_000000733@shopsphere.example,9235095588
CUSTOMER_000000734,Ishaan,Bansal,ishaan.bansal.CUSTOMER_000000734@shopsphere.example,9937426883
CUSTOMER_000000735,Diya,Agarwal,diya.agarwal.CUSTOMER_000000735@shopsphere.example,9215473761
CUSTOMER_000000736,Dev,Reddy,dev.reddy.CUSTOMER_000000736@shopsphere.example,9130106162
CUSTOMER_000000737,Varun,Nair,varun.nair.CUSTOMER_000000737@shopsphere.example,9731929923
CUSTOMER_000000738,Kabir,Yadav,kabir.yadav.CUSTOMER_000000738@shopsphere.example,9362041525
CUSTOMER_000000739,Myra,Dubey,myra.dubey.CUSTOMER_000000739@shopsphere.example,9540209039
CUSTOMER_000000740,Ishaan,Thakur,ishaan.thakur.CUSTOMER_000000740@shopsphere.example,9323687878
CUSTOMER_000000741,Neha,Verma,neha.verma.CUSTOMER_000000741@shopsphere.example,9815760131
CUSTOMER_000000742,Shreya,Kapoor,shreya.kapoor.CUSTOMER_000000742@shopsphere.example,9318949309
CUSTOMER_000000743,Aditi,Kulkarni,aditi.kulkarni.CUSTOMER_000000743@shopsphere.example,9348091145
CUSTOMER_000000744,Diya,Roy,diya.roy.CUSTOMER_000000744@shopsphere.example,9321402706
CUSTOMER_000000745,Varun,Agarwal,varun.agarwal.CUSTOMER_000000745@shopsphere.example,9247973488
CUSTOMER_000000746,Simran,Ghosh,simran.ghosh.CUSTOMER_000000746@shopsphere.example,9131305776
CUSTOMER_000000747,Nikhil,Sharma,nikhil.sharma.CUSTOMER_000000747@shopsphere.example,9884306163
CUSTOMER_000000748,Meera,Mukherjee,meera.mukherjee.CUSTOMER_000000748@shopsphere.example,9714260977
CUSTOMER_000000749,Tanya,Soni,tanya.soni.CUSTOMER_000000749@shopsphere.example,9714125845
CUSTOMER_000000750,Isha,Banerjee,isha.banerjee.CUSTOMER_000000750@shopsphere.example,9107412401
CUSTOMER_000000751,Aditi,Dubey,aditi.dubey.CUSTOMER_000000751@shopsphere.example,9506423101
CUSTOMER_000000752,Vihaan,Pandey,vihaan.pandey.CUSTOMER_000000752@shopsphere.example,9246193004
CUSTOMER_000000753,Priya,Pillai,priya.pillai.CUSTOMER_000000753@shopsphere.example,9511161783
CUSTOMER_000000754,Tanya,Shah,tanya.shah.CUSTOMER_000000754@shopsphere.example,9356093159
CUSTOMER_000000755,Vivek,Naidu,vivek.naidu.CUSTOMER_000000755@shopsphere.example,9148079383
CUSTOMER_000000756,Vihaan,Ghosh,vihaan.ghosh.CUSTOMER_000000756@shopsphere.example,9613097836
CUSTOMER_000000757,Ankit,Reddy,ankit.reddy.CUSTOMER_000000757@shopsphere.example,9428706609
CUSTOMER_000000758,Sara,Pillai,sara.pillai.CUSTOMER_000000758@shopsphere.example,9709248207
CUSTOMER_000000759,Ananya,Pillai,ananya.pillai.CUSTOMER_000000759@shopsphere.example,9473683512
CUSTOMER_000000760,Ishaan,Pandey,ishaan.pandey.CUSTOMER_000000760@shopsphere.example,9281318753
CUSTOMER_000000761,Manav,Shah,manav.shah.CUSTOMER_000000761@shopsphere.example,9339906155
CUSTOMER_000000762,Sneha,Kapoor,sneha.kapoor.CUSTOMER_000000762@shopsphere.example,9749405885
CUSTOMER_000000763,Isha,Mukherjee,isha.mukherjee.CUSTOMER_000000763@shopsphere.example,9219185301
CUSTOMER_000000764,Avni,Ghosh,avni.ghosh.CUSTOMER_000000764@shopsphere.example,9335196805
CUSTOMER_000000765,Tanya,Yadav,tanya.yadav.CUSTOMER_000000765@shopsphere.example,9432394500
CUSTOMER_000000766,Mahi,Joshi,mahi.joshi.CUSTOMER_000000766@shopsphere.example,9718454872
CUSTOMER_000000767,Riya,Sharma,riya.sharma.CUSTOMER_000000767@shopsphere.example,9920674605
CUSTOMER_000000768,Kavya,Mishra,kavya.mishra.CUSTOMER_000000768@shopsphere.example,9270982093
CUSTOMER_000000769,Rohan,Jain,rohan.jain.CUSTOMER_000000769@shopsphere.example,9495399037
CUSTOMER_000000770,Kavya,Kulkarni,kavya.kulkarni.CUSTOMER_000000770@shopsphere.example,9446393740
